,file,class_name,cohesion
7331,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.LArrow,100.0%
7332,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches._Base,20.0%
7333,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.BracketB,0.0%
7334,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Shadow,32.73%
7335,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.BarAB,0.0%
7336,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.BracketAB,0.0%
7337,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.BracketA,0.0%
7338,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches._Bracket,60.0%
7339,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CirclePolygon,50.0%
7340,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Bar,100.0%
7341,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CurveFilledA,0.0%
7342,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.YAArrow,40.0%
7343,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Roundtooth,0.0%
7344,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CurveAB,0.0%
7345,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Curve,0.0%
7346,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.ConnectionPatch,25.0%
7347,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Patch,5.47%
7348,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.PathPatch,100.0%
7349,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Arrow,37.5%
7350,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CurveA,0.0%
7351,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Round,100.0%
7352,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CurveB,0.0%
7353,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Wedge,100.0%
7354,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Square,100.0%
7355,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Arc3,100.0%
7356,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Simple,100.0%
7357,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.DArrow,100.0%
7358,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Fancy,100.0%
7359,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Arc,100.0%
7360,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.FancyArrow,0.0%
7361,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.CurveFilledB,0.0%
7362,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Angle3,100.0%
7363,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.SimpleEvent,100.0%
7364,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patches.py,patches.Ellipse,44.44%
7365,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\path.py,path.Path,3.86%
7366,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.withSimplePatchShadow,0.0%
7367,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.SimpleLineShadow,90.0%
7368,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.AbstractPathEffect,50.0%
7369,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.withStroke,0.0%
7370,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.Normal,0.0%
7371,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.Stroke,100.0%
7372,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.PathEffectRenderer,56.25%
7373,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.SimplePatchShadow,90.0%
7374,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\patheffects.py,patheffects.PathPatchEffect,100.0%
7375,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\pyplot.py,pyplot._NotIPython,0.0%
7376,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\quiver.py,quiver.Barbs,36.0%
7377,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\quiver.py,quiver.Quiver,19.39%
7378,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\quiver.py,quiver.QuiverKey,20.44%
7379,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\rcsetup.py,rcsetup.ValidateInterval,100.0%
7380,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\rcsetup.py,rcsetup.validate_nseq_float,100.0%
7381,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\rcsetup.py,rcsetup.ValidateInStrings,100.0%
7382,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\rcsetup.py,rcsetup.validate_nseq_int,100.0%
7383,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\sankey.py,sankey.Sankey,37.36%
7384,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogScale,11.54%
7385,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.Log10Transform,0.0%
7386,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogitTransform,20.0%
7387,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.SymmetricalLogScale,33.33%
7388,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.Log2Transform,0.0%
7389,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.InvertedSymmetricalLogTransform,44.44%
7390,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogisticTransform,13.33%
7391,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.ScaleBase,0.0%
7392,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogTransformBase,20.0%
7393,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogitScale,25.0%
7394,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.InvertedLog2Transform,0.0%
7395,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.InvertedLog10Transform,0.0%
7396,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.InvertedNaturalLogTransform,0.0%
7397,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LinearScale,0.0%
7398,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.InvertedLogTransform,20.0%
7399,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.LogTransform,26.67%
7400,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.NaturalLogTransform,0.0%
7401,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\scale.py,scale.SymmetricalLogTransform,40.74%
7402,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\spines.py,spines.Spine,15.63%
7403,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.StreamMask,40.0%
7404,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.StreamplotSet,100.0%
7405,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.Grid,50.0%
7406,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.InvalidIndexError,0.0%
7407,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.TerminateTrajectory,0.0%
7408,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\streamplot.py,streamplot.DomainMap,29.69%
7409,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\table.py,table.Cell,35.42%
7410,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\table.py,table.Table,14.55%
7411,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\table.py,table.CustomCell,46.67%
7412,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\texmanager.py,texmanager.TexManager,8.04%
7413,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\text.py,text._AnnotationBase,25.93%
7414,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\text.py,text.Text,5.72%
7415,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\text.py,text.Annotation,19.39%
7416,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\text.py,text.TextWithDash,14.49%
7417,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\text.py,text.OffsetFrom,40.0%
7418,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\textpath.py,textpath.TextPath,18.75%
7419,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\textpath.py,textpath.TextToPath,19.78%
7420,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.ScalarFormatter,19.23%
7421,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogitLocator,62.5%
7422,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.NullLocator,0.0%
7423,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.MaxNLocator,29.17%
7424,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogFormatterMathtext,100.0%
7425,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.Formatter,16.67%
7426,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogitFormatter,0.0%
7427,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.NullFormatter,0.0%
7428,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.EngFormatter,55.56%
7429,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.IndexLocator,58.33%
7430,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.OldAutoLocator,66.67%
7431,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.Base,100.0%
7432,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.FixedFormatter,62.5%
7433,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogFormatterExponent,100.0%
7434,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LinearLocator,44.44%
7435,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker._DummyAxis,44.44%
7436,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.MultipleLocator,50.0%
7437,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogLocator,42.86%
7438,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.LogFormatter,38.1%
7439,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.SymmetricalLogLocator,50.0%
7440,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.AutoLocator,0.0%
7441,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.FormatStrFormatter,100.0%
7442,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.TickHelper,80.0%
7443,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.OldScalarFormatter,50.0%
7444,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.IndexFormatter,100.0%
7445,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.Locator,22.22%
7446,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.StrMethodFormatter,100.0%
7447,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.AutoMinorLocator,50.0%
7448,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.FixedLocator,62.5%
7449,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\ticker.py,ticker.FuncFormatter,0.0%
7450,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.IncompleteSignature,0.0%
7451,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.S3LocationNotInServiceRegion,0.0%
7452,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.TooManyApplications,0.0%
7453,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InvalidParameterCombination,0.0%
7454,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.ServiceUnavailable,0.0%
7455,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.TooManyEnvironments,0.0%
7456,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.TooManyApplicationVersions,0.0%
7457,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InvalidClientTokenId,0.0%
7458,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.SourceBundleDeletion,0.0%
7459,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InvalidParameterValue,0.0%
7460,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.TooManyConfigurationTemplates,0.0%
7461,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InsufficientPrivileges,0.0%
7462,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.OperationInProgress,0.0%
7463,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.SimpleException,66.67%
7464,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.ValidationError,0.0%
7465,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.MissingAuthenticationToken,0.0%
7466,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InternalFailure,0.0%
7467,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.TooManyBuckets,0.0%
7468,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.OptInRequired,0.0%
7469,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.MalformedQueryString,0.0%
7470,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.RequestExpired,0.0%
7471,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.MissingParameter,0.0%
7472,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.Throttling,0.0%
7473,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InvalidAction,0.0%
7474,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.MissingAction,0.0%
7475,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.InvalidQueryParameter,0.0%
7476,D:\thesis2\9 project\boto\boto\boto\beanstalk\exception.py,exception.S3SubscriptionRequired,0.0%
7477,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.TransformedPath,41.67%
7478,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.TransformedBbox,60.0%
7479,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BboxBase,1.24%
7480,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.CompositeAffine2D,40.0%
7481,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.AffineBase,3.03%
7482,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BlendedAffine2D,40.0%
7483,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.CompositeGenericTransform,20.67%
7484,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BboxTransformTo,44.44%
7485,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BboxTransform,52.38%
7486,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.Transform,5.71%
7487,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BlendedGenericTransform,18.94%
7488,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.Affine2D,23.53%
7489,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.TransformNode,12.5%
7490,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BboxTransformFrom,44.44%
7491,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.Affine2DBase,5.36%
7492,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.Bbox,5.49%
7493,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.IdentityTransform,2.38%
7494,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.BboxTransformToMaxOnly,50.0%
7495,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.ScaledTranslation,55.56%
7496,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\transforms.py,transforms.TransformWrapper,11.62%
7497,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\type1font.py,type1font.Type1Font,9.52%
7498,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\units.py,units.ConversionInterface,0.0%
7499,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\units.py,units.AxisInfo,100.0%
7500,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\units.py,units.Registry,50.0%
7501,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.toolbarfmt,100.0%
7502,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.Widget,25.0%
7503,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.RectangleSelector,42.86%
7504,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.SubplotTool,22.08%
7505,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.Button,30.56%
7506,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.SpanSelector,45.24%
7507,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.LockDraw,83.33%
7508,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.Cursor,64.58%
7509,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.Slider,31.67%
7510,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.CheckButtons,40.0%
7511,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.RadioButtons,42.0%
7512,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.AxesWidget,77.78%
7513,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets._SelectorWidget,16.83%
7514,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.LassoSelector,41.67%
7515,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.MultiCursor,45.24%
7516,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\widgets.py,widgets.Lasso,75.0%
7517,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\_pylab_helpers.py,_pylab_helpers.Gcf,0.0%
7518,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\__init__.py,rc_context,44.44%
7519,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\__init__.py,Verbose,26.67%
7520,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\__init__.py,RcParams,13.89%
7521,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,_axes.Axes,4.88%
7522,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,_base._process_plot_var_args,22.22%
7523,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,_base._AxesBase,3.15%
7524,D:\thesis2\9 project\boto\boto\boto\beanstalk\layer1.py,layer1.Layer1,2.21%
7525,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\axes\_subplots.py,_subplots._PicklableSubplotClassConstructor,0.0%
7526,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\axes\_subplots.py,_subplots.SubplotBase,18.8%
7527,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_agg.py,backend_agg.FigureCanvasAgg,27.5%
7528,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_agg.py,backend_agg.RendererAgg,14.29%
7529,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cairo.py,backend_cairo.FigureCanvasCairo,33.33%
7530,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cairo.py,backend_cairo.RendererCairo,25.0%
7531,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cairo.py,backend_cairo.GraphicsContextCairo,24.24%
7532,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cocoaagg.py,backend_cocoaagg.MatplotlibController,40.0%
7533,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cocoaagg.py,backend_cocoaagg.Show,0.0%
7534,D:\thesis2\9 project\matplotlib\matplotlib\lib\matplotlib\backends\backend_cocoaagg.py,backend_cocoaagg.PlotWindow,0.0%
